Verse Key,Book ID,Chapter,Verse,Translation 1,Translation 2,Similarity,Text 1,Text 2
JOB_019_019,JOB,019,019,Darby Bible,Douay-Rheims 1899 American Edition,0.78,"All my intimate friends abhor me, and they whom I loved are turned against me.","They that were sometime my counsellors, have abhorred me: and he whom I love most is turned against me."
JOB_019_019,JOB,019,019,Darby Bible,King James Version,0.91,"All my intimate friends abhor me, and they whom I loved are turned against me.","All my inward friends abhorred me: and they whom I loved are turned against me.
"
JOB_019_019,JOB,019,019,Darby Bible,World English Bible,0.89,"All my intimate friends abhor me, and they whom I loved are turned against me.","All my familiar friends abhor me.
They whom I loved have turned against me.
"
JOB_019_019,JOB,019,019,Darby Bible,"World English Bible, British Edition",0.89,"All my intimate friends abhor me, and they whom I loved are turned against me.","All my familiar friends abhor me.
They whom I loved have turned against me.
"
JOB_019_019,JOB,019,019,Douay-Rheims 1899 American Edition,King James Version,0.82,"They that were sometime my counsellors, have abhorred me: and he whom I love most is turned against me.","All my inward friends abhorred me: and they whom I loved are turned against me.
"
JOB_019_019,JOB,019,019,Douay-Rheims 1899 American Edition,World English Bible,0.78,"They that were sometime my counsellors, have abhorred me: and he whom I love most is turned against me.","All my familiar friends abhor me.
They whom I loved have turned against me.
"
JOB_019_019,JOB,019,019,Douay-Rheims 1899 American Edition,"World English Bible, British Edition",0.78,"They that were sometime my counsellors, have abhorred me: and he whom I love most is turned against me.","All my familiar friends abhor me.
They whom I loved have turned against me.
"
JOB_019_019,JOB,019,019,King James Version,World English Bible,0.87,"All my inward friends abhorred me: and they whom I loved are turned against me.
","All my familiar friends abhor me.
They whom I loved have turned against me.
"
JOB_019_019,JOB,019,019,King James Version,"World English Bible, British Edition",0.87,"All my inward friends abhorred me: and they whom I loved are turned against me.
","All my familiar friends abhor me.
They whom I loved have turned against me.
"
JOB_019_019,JOB,019,019,World English Bible,"World English Bible, British Edition",1.00,"All my familiar friends abhor me.
They whom I loved have turned against me.
","All my familiar friends abhor me.
They whom I loved have turned against me.
"
JOB_019_018,JOB,019,018,American Standard Version (1901),Bible in Basic English,0.71,"Even young children despise me; If I arise, they speak against me.",Even young children have no respect for me; when I get up their backs are turned on me.
JOB_019_018,JOB,019,018,American Standard Version (1901),Darby Bible,0.92,"Even young children despise me; If I arise, they speak against me.","Even young children despise me; I rise up, and they speak against me."
JOB_019_018,JOB,019,018,American Standard Version (1901),Douay-Rheims 1899 American Edition,0.69,"Even young children despise me; If I arise, they speak against me.","Even fools despise me; and when I gone from them, they spoke against me."
JOB_019_018,JOB,019,018,American Standard Version (1901),King James Version,0.81,"Even young children despise me; If I arise, they speak against me.","Yea, young children despised me; I arose, and they spake against me.
"
JOB_019_018,JOB,019,018,American Standard Version (1901),World English Bible,0.99,"Even young children despise me; If I arise, they speak against me.","Even young children despise me.
If I arise, they speak against me.
"
JOB_019_018,JOB,019,018,American Standard Version (1901),"World English Bible, British Edition",0.99,"Even young children despise me; If I arise, they speak against me.","Even young children despise me.
If I arise, they speak against me.
"
JOB_019_018,JOB,019,018,Bible in Basic English,Darby Bible,0.79,Even young children have no respect for me; when I get up their backs are turned on me.,"Even young children despise me; I rise up, and they speak against me."
JOB_019_018,JOB,019,018,Bible in Basic English,Douay-Rheims 1899 American Edition,0.50,Even young children have no respect for me; when I get up their backs are turned on me.,"Even fools despise me; and when I gone from them, they spoke against me."
JOB_019_018,JOB,019,018,Bible in Basic English,King James Version,0.65,Even young children have no respect for me; when I get up their backs are turned on me.,"Yea, young children despised me; I arose, and they spake against me.
"
JOB_019_018,JOB,019,018,Bible in Basic English,World English Bible,0.72,Even young children have no respect for me; when I get up their backs are turned on me.,"Even young children despise me.
If I arise, they speak against me.
"
JOB_019_018,JOB,019,018,Bible in Basic English,"World English Bible, British Edition",0.72,Even young children have no respect for me; when I get up their backs are turned on me.,"Even young children despise me.
If I arise, they speak against me.
"
JOB_019_018,JOB,019,018,Darby Bible,Douay-Rheims 1899 American Edition,0.68,"Even young children despise me; I rise up, and they speak against me.","Even fools despise me; and when I gone from them, they spoke against me."
JOB_019_018,JOB,019,018,Darby Bible,King James Version,0.77,"Even young children despise me; I rise up, and they speak against me.","Yea, young children despised me; I arose, and they spake against me.
"
JOB_019_018,JOB,019,018,Darby Bible,World English Bible,0.92,"Even young children despise me; I rise up, and they speak against me.","Even young children despise me.
If I arise, they speak against me.
"
JOB_019_018,JOB,019,018,Darby Bible,"World English Bible, British Edition",0.92,"Even young children despise me; I rise up, and they speak against me.","Even young children despise me.
If I arise, they speak against me.
"
JOB_019_018,JOB,019,018,Douay-Rheims 1899 American Edition,King James Version,0.65,"Even fools despise me; and when I gone from them, they spoke against me.","Yea, young children despised me; I arose, and they spake against me.
"
JOB_019_018,JOB,019,018,Douay-Rheims 1899 American Edition,World English Bible,0.68,"Even fools despise me; and when I gone from them, they spoke against me.","Even young children despise me.
If I arise, they speak against me.
"
JOB_019_018,JOB,019,018,Douay-Rheims 1899 American Edition,"World English Bible, British Edition",0.68,"Even fools despise me; and when I gone from them, they spoke against me.","Even young children despise me.
If I arise, they speak against me.
"
JOB_019_018,JOB,019,018,King James Version,World English Bible,0.81,"Yea, young children despised me; I arose, and they spake against me.
","Even young children despise me.
If I arise, they speak against me.
"
JOB_019_018,JOB,019,018,King James Version,"World English Bible, British Edition",0.81,"Yea, young children despised me; I arose, and they spake against me.
","Even young children despise me.
If I arise, they speak against me.
"
JOB_019_018,JOB,019,018,World English Bible,"World English Bible, British Edition",1.00,"Even young children despise me.
If I arise, they speak against me.
","Even young children despise me.
If I arise, they speak against me.
"
JOB_019_012,JOB,019,012,American Standard Version (1901),Bible in Basic English,0.80,"His troops come on together, And cast up their way against me, And encamp round about my tent.","His armies come on together, they make their road high against me, and put up their tents round mine."
JOB_019_012,JOB,019,012,American Standard Version (1901),Darby Bible,0.90,"His troops come on together, And cast up their way against me, And encamp round about my tent.","His troops have come together and cast up their way against me, and have encamped round about my tent."
JOB_019_012,JOB,019,012,American Standard Version (1901),Douay-Rheims 1899 American Edition,0.66,"His troops come on together, And cast up their way against me, And encamp round about my tent.","His troops have come together, and have made themselves a way by me, and have besieged my tabernacle round about."
JOB_019_012,JOB,019,012,American Standard Version (1901),King James Version,0.79,"His troops come on together, And cast up their way against me, And encamp round about my tent.","His troops come together, and raise up their way against me, and encamp round about my tabernacle.
"
JOB_019_012,JOB,019,012,American Standard Version (1901),World English Bible,0.86,"His troops come on together, And cast up their way against me, And encamp round about my tent.","His troops come on together,
build a siege ramp against me,
and encamp around my tent.
"
JOB_019_012,JOB,019,012,American Standard Version (1901),"World English Bible, British Edition",0.86,"His troops come on together, And cast up their way against me, And encamp round about my tent.","His troops come on together,
build a siege ramp against me,
and encamp around my tent.
"
JOB_019_012,JOB,019,012,Bible in Basic English,Darby Bible,0.82,"His armies come on together, they make their road high against me, and put up their tents round mine.","His troops have come together and cast up their way against me, and have encamped round about my tent."
JOB_019_012,JOB,019,012,Bible in Basic English,Douay-Rheims 1899 American Edition,0.73,"His armies come on together, they make their road high against me, and put up their tents round mine.","His troops have come together, and have made themselves a way by me, and have besieged my tabernacle round about."
JOB_019_012,JOB,019,012,Bible in Basic English,King James Version,0.76,"His armies come on together, they make their road high against me, and put up their tents round mine.","His troops come together, and raise up their way against me, and encamp round about my tabernacle.
"
JOB_019_012,JOB,019,012,Bible in Basic English,World English Bible,0.83,"His armies come on together, they make their road high against me, and put up their tents round mine.","His troops come on together,
build a siege ramp against me,
and encamp around my tent.
"
JOB_019_012,JOB,019,012,Bible in Basic English,"World English Bible, British Edition",0.83,"His armies come on together, they make their road high against me, and put up their tents round mine.","His troops come on together,
build a siege ramp against me,
and encamp around my tent.
"
JOB_019_012,JOB,019,012,Darby Bible,Douay-Rheims 1899 American Edition,0.71,"His troops have come together and cast up their way against me, and have encamped round about my tent.","His troops have come together, and have made themselves a way by me, and have besieged my tabernacle round about."
JOB_019_012,JOB,019,012,Darby Bible,King James Version,0.79,"His troops have come together and cast up their way against me, and have encamped round about my tent.","His troops come together, and raise up their way against me, and encamp round about my tabernacle.
"
JOB_019_012,JOB,019,012,Darby Bible,World English Bible,0.87,"His troops have come together and cast up their way against me, and have encamped round about my tent.","His troops come on together,
build a siege ramp against me,
and encamp around my tent.
"
JOB_019_012,JOB,019,012,Darby Bible,"World English Bible, British Edition",0.87,"His troops have come together and cast up their way against me, and have encamped round about my tent.","His troops come on together,
build a siege ramp against me,
and encamp around my tent.
"
JOB_019_012,JOB,019,012,Douay-Rheims 1899 American Edition,King James Version,0.88,"His troops have come together, and have made themselves a way by me, and have besieged my tabernacle round about.","His troops come together, and raise up their way against me, and encamp round about my tabernacle.
"
JOB_019_012,JOB,019,012,Douay-Rheims 1899 American Edition,World English Bible,0.68,"His troops have come together, and have made themselves a way by me, and have besieged my tabernacle round about.","His troops come on together,
build a siege ramp against me,
and encamp around my tent.
"
JOB_019_012,JOB,019,012,Douay-Rheims 1899 American Edition,"World English Bible, British Edition",0.68,"His troops have come together, and have made themselves a way by me, and have besieged my tabernacle round about.","His troops come on together,
build a siege ramp against me,
and encamp around my tent.
"
JOB_019_012,JOB,019,012,King James Version,World English Bible,0.74,"His troops come together, and raise up their way against me, and encamp round about my tabernacle.
","His troops come on together,
build a siege ramp against me,
and encamp around my tent.
"
JOB_019_012,JOB,019,012,King James Version,"World English Bible, British Edition",0.74,"His troops come together, and raise up their way against me, and encamp round about my tabernacle.
","His troops come on together,
build a siege ramp against me,
and encamp around my tent.
"
JOB_019_012,JOB,019,012,World English Bible,"World English Bible, British Edition",1.00,"His troops come on together,
build a siege ramp against me,
and encamp around my tent.
","His troops come on together,
build a siege ramp against me,
and encamp around my tent.
"
JOB_019_025,JOB,019,025,American Standard Version (1901),Bible in Basic English,0.67,"But as for me I know that my Redeemer liveth, And at last he will stand up upon the earth:","But I am certain that he who will take up my cause is living, and that in time to come he will take his place on the dust;"
JOB_019_025,JOB,019,025,American Standard Version (1901),Darby Bible,0.87,"But as for me I know that my Redeemer liveth, And at last he will stand up upon the earth:","And [as for] me, I know that my Redeemer liveth, and the Last, he shall stand upon the earth;"
JOB_019_025,JOB,019,025,American Standard Version (1901),Douay-Rheims 1899 American Edition,0.81,"But as for me I know that my Redeemer liveth, And at last he will stand up upon the earth:","For I know that my Redeemer liveth, and in the last day I shall rise out of the earth."
JOB_019_025,JOB,019,025,American Standard Version (1901),King James Version,0.77,"But as for me I know that my Redeemer liveth, And at last he will stand up upon the earth:","For I know
that my redeemer liveth, and
that he shall stand at the latter
day upon the earth:
"
JOB_019_025,JOB,019,025,American Standard Version (1901),World English Bible,0.89,"But as for me I know that my Redeemer liveth, And at last he will stand up upon the earth:","But as for me, I know that my Redeemer lives.
In the end, he will stand upon the earth.
"
JOB_019_025,JOB,019,025,American Standard Version (1901),"World English Bible, British Edition",0.89,"But as for me I know that my Redeemer liveth, And at last he will stand up upon the earth:","But as for me, I know that my Redeemer lives.
In the end, he will stand upon the earth.
"
JOB_019_025,JOB,019,025,Bible in Basic English,Darby Bible,0.61,"But I am certain that he who will take up my cause is living, and that in time to come he will take his place on the dust;","And [as for] me, I know that my Redeemer liveth, and the Last, he shall stand upon the earth;"
JOB_019_025,JOB,019,025,Bible in Basic English,Douay-Rheims 1899 American Edition,0.59,"But I am certain that he who will take up my cause is living, and that in time to come he will take his place on the dust;","For I know that my Redeemer liveth, and in the last day I shall rise out of the earth."
JOB_019_025,JOB,019,025,Bible in Basic English,King James Version,0.59,"But I am certain that he who will take up my cause is living, and that in time to come he will take his place on the dust;","For I know
that my redeemer liveth, and
that he shall stand at the latter
day upon the earth:
"
JOB_019_025,JOB,019,025,Bible in Basic English,World English Bible,0.65,"But I am certain that he who will take up my cause is living, and that in time to come he will take his place on the dust;","But as for me, I know that my Redeemer lives.
In the end, he will stand upon the earth.
"
JOB_019_025,JOB,019,025,Bible in Basic English,"World English Bible, British Edition",0.65,"But I am certain that he who will take up my cause is living, and that in time to come he will take his place on the dust;","But as for me, I know that my Redeemer lives.
In the end, he will stand upon the earth.
"
JOB_019_025,JOB,019,025,Darby Bible,Douay-Rheims 1899 American Edition,0.72,"And [as for] me, I know that my Redeemer liveth, and the Last, he shall stand upon the earth;","For I know that my Redeemer liveth, and in the last day I shall rise out of the earth."
JOB_019_025,JOB,019,025,Darby Bible,King James Version,0.77,"And [as for] me, I know that my Redeemer liveth, and the Last, he shall stand upon the earth;","For I know
that my redeemer liveth, and
that he shall stand at the latter
day upon the earth:
"
JOB_019_025,JOB,019,025,Darby Bible,World English Bible,0.82,"And [as for] me, I know that my Redeemer liveth, and the Last, he shall stand upon the earth;","But as for me, I know that my Redeemer lives.
In the end, he will stand upon the earth.
"
JOB_019_025,JOB,019,025,Darby Bible,"World English Bible, British Edition",0.82,"And [as for] me, I know that my Redeemer liveth, and the Last, he shall stand upon the earth;","But as for me, I know that my Redeemer lives.
In the end, he will stand upon the earth.
"
JOB_019_025,JOB,019,025,Douay-Rheims 1899 American Edition,King James Version,0.75,"For I know that my Redeemer liveth, and in the last day I shall rise out of the earth.","For I know
that my redeemer liveth, and
that he shall stand at the latter
day upon the earth:
"
JOB_019_025,JOB,019,025,Douay-Rheims 1899 American Edition,World English Bible,0.80,"For I know that my Redeemer liveth, and in the last day I shall rise out of the earth.","But as for me, I know that my Redeemer lives.
In the end, he will stand upon the earth.
"
JOB_019_025,JOB,019,025,Douay-Rheims 1899 American Edition,"World English Bible, British Edition",0.80,"For I know that my Redeemer liveth, and in the last day I shall rise out of the earth.","But as for me, I know that my Redeemer lives.
In the end, he will stand upon the earth.
"
JOB_019_025,JOB,019,025,King James Version,World English Bible,0.73,"For I know
that my redeemer liveth, and
that he shall stand at the latter
day upon the earth:
","But as for me, I know that my Redeemer lives.
In the end, he will stand upon the earth.
"
JOB_019_025,JOB,019,025,King James Version,"World English Bible, British Edition",0.73,"For I know
that my redeemer liveth, and
that he shall stand at the latter
day upon the earth:
","But as for me, I know that my Redeemer lives.
In the end, he will stand upon the earth.
"
JOB_019_025,JOB,019,025,World English Bible,"World English Bible, British Edition",1.00,"But as for me, I know that my Redeemer lives.
In the end, he will stand upon the earth.
","But as for me, I know that my Redeemer lives.
In the end, he will stand upon the earth.
"
JOB_019_023,JOB,019,023,American Standard Version (1901),Bible in Basic English,0.65,Oh that my words were now written! Oh that they were inscribed in a book!,If only my words might be recorded! if they might be put in writing in a book!
JOB_019_023,JOB,019,023,American Standard Version (1901),Darby Bible,0.86,Oh that my words were now written! Oh that they were inscribed in a book!,Oh would that my words were written! oh that they were inscribed in a book!
JOB_019_023,JOB,019,023,American Standard Version (1901),Douay-Rheims 1899 American Edition,0.51,Oh that my words were now written! Oh that they were inscribed in a book!,Who will grant me that my words may be written? Who will grant me that they may be marked down in a book?
JOB_019_023,JOB,019,023,American Standard Version (1901),King James Version,0.92,Oh that my words were now written! Oh that they were inscribed in a book!,"Oh that my words were now written! oh that they were printed in a book!
"
JOB_019_023,JOB,019,023,American Standard Version (1901),World English Bible,0.95,Oh that my words were now written! Oh that they were inscribed in a book!,"“Oh that my words were now written!
Oh that they were inscribed in a book!
"
JOB_019_023,JOB,019,023,American Standard Version (1901),"World English Bible, British Edition",0.95,Oh that my words were now written! Oh that they were inscribed in a book!,"“Oh that my words were now written!
Oh that they were inscribed in a book!
"
JOB_019_023,JOB,019,023,Bible in Basic English,Darby Bible,0.73,If only my words might be recorded! if they might be put in writing in a book!,Oh would that my words were written! oh that they were inscribed in a book!
JOB_019_023,JOB,019,023,Bible in Basic English,Douay-Rheims 1899 American Edition,0.57,If only my words might be recorded! if they might be put in writing in a book!,Who will grant me that my words may be written? Who will grant me that they may be marked down in a book?
JOB_019_023,JOB,019,023,Bible in Basic English,King James Version,0.69,If only my words might be recorded! if they might be put in writing in a book!,"Oh that my words were now written! oh that they were printed in a book!
"
JOB_019_023,JOB,019,023,Bible in Basic English,World English Bible,0.63,If only my words might be recorded! if they might be put in writing in a book!,"“Oh that my words were now written!
Oh that they were inscribed in a book!
"
JOB_019_023,JOB,019,023,Bible in Basic English,"World English Bible, British Edition",0.63,If only my words might be recorded! if they might be put in writing in a book!,"“Oh that my words were now written!
Oh that they were inscribed in a book!
"
JOB_019_023,JOB,019,023,Darby Bible,Douay-Rheims 1899 American Edition,0.52,Oh would that my words were written! oh that they were inscribed in a book!,Who will grant me that my words may be written? Who will grant me that they may be marked down in a book?
JOB_019_023,JOB,019,023,Darby Bible,King James Version,0.84,Oh would that my words were written! oh that they were inscribed in a book!,"Oh that my words were now written! oh that they were printed in a book!
"
JOB_019_023,JOB,019,023,Darby Bible,World English Bible,0.85,Oh would that my words were written! oh that they were inscribed in a book!,"“Oh that my words were now written!
Oh that they were inscribed in a book!
"
JOB_019_023,JOB,019,023,Darby Bible,"World English Bible, British Edition",0.85,Oh would that my words were written! oh that they were inscribed in a book!,"“Oh that my words were now written!
Oh that they were inscribed in a book!
"
JOB_019_023,JOB,019,023,Douay-Rheims 1899 American Edition,King James Version,0.49,Who will grant me that my words may be written? Who will grant me that they may be marked down in a book?,"Oh that my words were now written! oh that they were printed in a book!
"
JOB_019_023,JOB,019,023,Douay-Rheims 1899 American Edition,World English Bible,0.52,Who will grant me that my words may be written? Who will grant me that they may be marked down in a book?,"“Oh that my words were now written!
Oh that they were inscribed in a book!
"
JOB_019_023,JOB,019,023,Douay-Rheims 1899 American Edition,"World English Bible, British Edition",0.52,Who will grant me that my words may be written? Who will grant me that they may be marked down in a book?,"“Oh that my words were now written!
Oh that they were inscribed in a book!
"
JOB_019_023,JOB,019,023,King James Version,World English Bible,0.87,"Oh that my words were now written! oh that they were printed in a book!
","“Oh that my words were now written!
Oh that they were inscribed in a book!
"
JOB_019_023,JOB,019,023,King James Version,"World English Bible, British Edition",0.87,"Oh that my words were now written! oh that they were printed in a book!
","“Oh that my words were now written!
Oh that they were inscribed in a book!
"
JOB_019_023,JOB,019,023,World English Bible,"World English Bible, British Edition",1.00,"“Oh that my words were now written!
Oh that they were inscribed in a book!
","“Oh that my words were now written!
Oh that they were inscribed in a book!
"
JOB_019_011,JOB,019,011,American Standard Version (1901),Bible in Basic English,0.60,"He hath also kindled his wrath against me, And he counteth me unto him as [one of] his adversaries.","His wrath is burning against me, and I am to him as one of his haters."
JOB_019_011,JOB,019,011,American Standard Version (1901),Darby Bible,0.82,"He hath also kindled his wrath against me, And he counteth me unto him as [one of] his adversaries.","And he hath kindled his anger against me, and hath counted me unto him as one of his enemies."
JOB_019_011,JOB,019,011,American Standard Version (1901),Douay-Rheims 1899 American Edition,0.79,"He hath also kindled his wrath against me, And he counteth me unto him as [one of] his adversaries.","His wrath is kindled against me, and he hath counted me as his enemy."
JOB_019_011,JOB,019,011,American Standard Version (1901),King James Version,0.91,"He hath also kindled his wrath against me, And he counteth me unto him as [one of] his adversaries.","He hath also kindled his wrath against me, and he counteth me unto him as
one of his enemies.
"
JOB_019_011,JOB,019,011,American Standard Version (1901),World English Bible,0.81,"He hath also kindled his wrath against me, And he counteth me unto him as [one of] his adversaries.","He has also kindled his wrath against me.
He counts me among his adversaries.
"
JOB_019_011,JOB,019,011,American Standard Version (1901),"World English Bible, British Edition",0.80,"He hath also kindled his wrath against me, And he counteth me unto him as [one of] his adversaries.","He has also kindled his wrath against me.
He counts me amongst his adversaries.
"
JOB_019_011,JOB,019,011,Bible in Basic English,Darby Bible,0.53,"His wrath is burning against me, and I am to him as one of his haters.","And he hath kindled his anger against me, and hath counted me unto him as one of his enemies."
JOB_019_011,JOB,019,011,Bible in Basic English,Douay-Rheims 1899 American Edition,0.74,"His wrath is burning against me, and I am to him as one of his haters.","His wrath is kindled against me, and he hath counted me as his enemy."
JOB_019_011,JOB,019,011,Bible in Basic English,King James Version,0.63,"His wrath is burning against me, and I am to him as one of his haters.","He hath also kindled his wrath against me, and he counteth me unto him as
one of his enemies.
"
JOB_019_011,JOB,019,011,Bible in Basic English,World English Bible,0.74,"His wrath is burning against me, and I am to him as one of his haters.","He has also kindled his wrath against me.
He counts me among his adversaries.
"
JOB_019_011,JOB,019,011,Bible in Basic English,"World English Bible, British Edition",0.74,"His wrath is burning against me, and I am to him as one of his haters.","He has also kindled his wrath against me.
He counts me amongst his adversaries.
"
JOB_019_011,JOB,019,011,Darby Bible,Douay-Rheims 1899 American Edition,0.74,"And he hath kindled his anger against me, and hath counted me unto him as one of his enemies.","His wrath is kindled against me, and he hath counted me as his enemy."
JOB_019_011,JOB,019,011,Darby Bible,King James Version,0.89,"And he hath kindled his anger against me, and hath counted me unto him as one of his enemies.","He hath also kindled his wrath against me, and he counteth me unto him as
one of his enemies.
"
JOB_019_011,JOB,019,011,Darby Bible,World English Bible,0.70,"And he hath kindled his anger against me, and hath counted me unto him as one of his enemies.","He has also kindled his wrath against me.
He counts me among his adversaries.
"
JOB_019_011,JOB,019,011,Darby Bible,"World English Bible, British Edition",0.69,"And he hath kindled his anger against me, and hath counted me unto him as one of his enemies.","He has also kindled his wrath against me.
He counts me amongst his adversaries.
"
JOB_019_011,JOB,019,011,Douay-Rheims 1899 American Edition,King James Version,0.85,"His wrath is kindled against me, and he hath counted me as his enemy.","He hath also kindled his wrath against me, and he counteth me unto him as
one of his enemies.
"
JOB_019_011,JOB,019,011,Douay-Rheims 1899 American Edition,World English Bible,0.83,"His wrath is kindled against me, and he hath counted me as his enemy.","He has also kindled his wrath against me.
He counts me among his adversaries.
"
JOB_019_011,JOB,019,011,Douay-Rheims 1899 American Edition,"World English Bible, British Edition",0.83,"His wrath is kindled against me, and he hath counted me as his enemy.","He has also kindled his wrath against me.
He counts me amongst his adversaries.
"
JOB_019_011,JOB,019,011,King James Version,World English Bible,0.79,"He hath also kindled his wrath against me, and he counteth me unto him as
one of his enemies.
","He has also kindled his wrath against me.
He counts me among his adversaries.
"
JOB_019_011,JOB,019,011,King James Version,"World English Bible, British Edition",0.78,"He hath also kindled his wrath against me, and he counteth me unto him as
one of his enemies.
","He has also kindled his wrath against me.
He counts me amongst his adversaries.
"
JOB_019_011,JOB,019,011,World English Bible,"World English Bible, British Edition",1.00,"He has also kindled his wrath against me.
He counts me among his adversaries.
","He has also kindled his wrath against me.
He counts me amongst his adversaries.
"
JOB_019_002,JOB,019,002,American Standard Version (1901),Bible in Basic English,0.64,"How long will ye vex my soul, And break me in pieces with words?","How long will you make my life bitter, crushing me with words?"
JOB_019_002,JOB,019,002,American Standard Version (1901),Darby Bible,0.86,"How long will ye vex my soul, And break me in pieces with words?","How long will ye vex my soul, and crush me with words?"
JOB_019_002,JOB,019,002,American Standard Version (1901),Douay-Rheims 1899 American Edition,0.79,"How long will ye vex my soul, And break me in pieces with words?","How long do you afflict my soul, and break me in pieces with words?"
JOB_019_002,JOB,019,002,American Standard Version (1901),King James Version,0.97,"How long will ye vex my soul, And break me in pieces with words?","How long will ye vex my soul, and break me in pieces with words?
"
JOB_019_002,JOB,019,002,American Standard Version (1901),World English Bible,0.64,"How long will ye vex my soul, And break me in pieces with words?","“How long will you torment me,
and crush me with words?
"
JOB_019_002,JOB,019,002,American Standard Version (1901),"World English Bible, British Edition",0.64,"How long will ye vex my soul, And break me in pieces with words?","“How long will you torment me,
and crush me with words?
"
JOB_019_002,JOB,019,002,Bible in Basic English,Darby Bible,0.74,"How long will you make my life bitter, crushing me with words?","How long will ye vex my soul, and crush me with words?"
JOB_019_002,JOB,019,002,Bible in Basic English,Douay-Rheims 1899 American Edition,0.72,"How long will you make my life bitter, crushing me with words?","How long do you afflict my soul, and break me in pieces with words?"
JOB_019_002,JOB,019,002,Bible in Basic English,King James Version,0.68,"How long will you make my life bitter, crushing me with words?","How long will ye vex my soul, and break me in pieces with words?
"
JOB_019_002,JOB,019,002,Bible in Basic English,World English Bible,0.77,"How long will you make my life bitter, crushing me with words?","“How long will you torment me,
and crush me with words?
"
JOB_019_002,JOB,019,002,Bible in Basic English,"World English Bible, British Edition",0.77,"How long will you make my life bitter, crushing me with words?","“How long will you torment me,
and crush me with words?
"
JOB_019_002,JOB,019,002,Darby Bible,Douay-Rheims 1899 American Edition,0.75,"How long will ye vex my soul, and crush me with words?","How long do you afflict my soul, and break me in pieces with words?"
JOB_019_002,JOB,019,002,Darby Bible,King James Version,0.92,"How long will ye vex my soul, and crush me with words?","How long will ye vex my soul, and break me in pieces with words?
"
JOB_019_002,JOB,019,002,Darby Bible,World English Bible,0.77,"How long will ye vex my soul, and crush me with words?","“How long will you torment me,
and crush me with words?
"
JOB_019_002,JOB,019,002,Darby Bible,"World English Bible, British Edition",0.77,"How long will ye vex my soul, and crush me with words?","“How long will you torment me,
and crush me with words?
"
JOB_019_002,JOB,019,002,Douay-Rheims 1899 American Edition,King James Version,0.82,"How long do you afflict my soul, and break me in pieces with words?","How long will ye vex my soul, and break me in pieces with words?
"
JOB_019_002,JOB,019,002,Douay-Rheims 1899 American Edition,World English Bible,0.71,"How long do you afflict my soul, and break me in pieces with words?","“How long will you torment me,
and crush me with words?
"
JOB_019_002,JOB,019,002,Douay-Rheims 1899 American Edition,"World English Bible, British Edition",0.71,"How long do you afflict my soul, and break me in pieces with words?","“How long will you torment me,
and crush me with words?
"
JOB_019_002,JOB,019,002,King James Version,World English Bible,0.68,"How long will ye vex my soul, and break me in pieces with words?
","“How long will you torment me,
and crush me with words?
"
JOB_019_002,JOB,019,002,King James Version,"World English Bible, British Edition",0.68,"How long will ye vex my soul, and break me in pieces with words?
","“How long will you torment me,
and crush me with words?
"
JOB_019_002,JOB,019,002,World English Bible,"World English Bible, British Edition",1.00,"“How long will you torment me,
and crush me with words?
","“How long will you torment me,
and crush me with words?
"
JOB_019_021,JOB,019,021,American Standard Version (1901),Bible in Basic English,0.84,"Have pity upon me, have pity upon me, O ye my friends; For the hand of God hath touched me.","Have pity on me, have pity on me, O my friends! for the hand of God is on me."
JOB_019_021,JOB,019,021,American Standard Version (1901),Darby Bible,0.99,"Have pity upon me, have pity upon me, O ye my friends; For the hand of God hath touched me.","Have pity upon me, have pity upon me, ye my friends; for the hand of God hath touched me."
JOB_019_021,JOB,019,021,American Standard Version (1901),Douay-Rheims 1899 American Edition,0.93,"Have pity upon me, have pity upon me, O ye my friends; For the hand of God hath touched me.","Have pity on me, have pity on me, at least you my friends, because the hand of the Lord hath touched me."
JOB_019_021,JOB,019,021,American Standard Version (1901),King James Version,0.99,"Have pity upon me, have pity upon me, O ye my friends; For the hand of God hath touched me.","Have pity upon me, have pity upon me, O ye my friends; for the hand of God hath touched me.
"
JOB_019_021,JOB,019,021,American Standard Version (1901),World English Bible,0.91,"Have pity upon me, have pity upon me, O ye my friends; For the hand of God hath touched me.","“Have pity on me, have pity on me, you my friends;
for the hand of God has touched me.
"
JOB_019_021,JOB,019,021,American Standard Version (1901),"World English Bible, British Edition",0.87,"Have pity upon me, have pity upon me, O ye my friends; For the hand of God hath touched me.","“Have pity on me. Have pity on me, you my friends,
for the hand of God has touched me.
"
JOB_019_021,JOB,019,021,Bible in Basic English,Darby Bible,0.84,"Have pity on me, have pity on me, O my friends! for the hand of God is on me.","Have pity upon me, have pity upon me, ye my friends; for the hand of God hath touched me."
JOB_019_021,JOB,019,021,Bible in Basic English,Douay-Rheims 1899 American Edition,0.84,"Have pity on me, have pity on me, O my friends! for the hand of God is on me.","Have pity on me, have pity on me, at least you my friends, because the hand of the Lord hath touched me."
JOB_019_021,JOB,019,021,Bible in Basic English,King James Version,0.85,"Have pity on me, have pity on me, O my friends! for the hand of God is on me.","Have pity upon me, have pity upon me, O ye my friends; for the hand of God hath touched me.
"
JOB_019_021,JOB,019,021,Bible in Basic English,World English Bible,0.89,"Have pity on me, have pity on me, O my friends! for the hand of God is on me.","“Have pity on me, have pity on me, you my friends;
for the hand of God has touched me.
"
